episode_id,show_id,creator_id,publish_ts,duration_s
4500,250,166,2025-12-16 00:00:00+00:00,1564
4501,250,166,2025-12-12 00:00:00+00:00,1234
4502,250,166,2025-12-07 00:00:00+00:00,1139
4503,250,166,2025-12-02 00:00:00+00:00,834
4504,250,166,2025-11-27 00:00:00+00:00,2816
4505,250,166,2025-11-15 00:00:00+00:00,692
4506,250,166,2025-11-04 00:00:00+00:00,2434
4507,250,166,2025-11-03 00:00:00+00:00,2403
4508,250,166,2025-10-29 00:00:00+00:00,3059
4509,250,166,2025-10-28 00:00:00+00:00,1339
4510,251,166,2026-02-18 00:00:00+00:00,3092
4511,251,166,2026-02-06 00:00:00+00:00,2925
4512,251,166,2026-02-05 00:00:00+00:00,2623
4513,251,166,2026-02-05 00:00:00+00:00,2330
4514,251,166,2026-01-19 00:00:00+00:00,3056
4515,251,166,2026-01-13 00:00:00+00:00,1380
4516,251,166,2026-01-02 00:00:00+00:00,3133
4517,251,166,2026-01-02 00:00:00+00:00,2857
4518,251,166,2025-12-27 00:00:00+00:00,2434
4519,251,166,2025-12-20 00:00:00+00:00,942
4520,251,166,2025-12-18 00:00:00+00:00,1576
4521,251,166,2025-12-17 00:00:00+00:00,706
4522,251,166,2025-12-12 00:00:00+00:00,1415
4523,251,166,2025-12-07 00:00:00+00:00,1415
4524,251,166,2025-11-27 00:00:00+00:00,2170
4525,251,166,2025-11-26 00:00:00+00:00,2114
4526,251,166,2025-11-21 00:00:00+00:00,2906
4527,251,166,2025-11-08 00:00:00+00:00,2492
4528,251,166,2025-11-06 00:00:00+00:00,2122
4529,252,167,2026-01-18 00:00:00+00:00,1627
4530,252,167,2026-01-16 00:00:00+00:00,3471
4531,252,167,2026-01-15 00:00:00+00:00,2504
4532,252,167,2026-01-15 00:00:00+00:00,2289
4533,252,167,2026-01-09 00:00:00+00:00,2544
4534,252,167,2026-01-05 00:00:00+00:00,1929
4535,252,167,2025-12-29 00:00:00+00:00,1235
4536,252,167,2025-12-17 00:00:00+00:00,2598
4537,252,167,2025-11-26 00:00:00+00:00,1420
4538,252,167,2025-11-22 00:00:00+00:00,1864
4539,252,167,2025-11-20 00:00:00+00:00,1905
4540,252,167,2025-11-18 00:00:00+00:00,2310
4541,252,167,2025-11-13 00:00:00+00:00,3297
4542,252,167,2025-11-10 00:00:00+00:00,1164
4543,252,167,2025-11-02 00:00:00+00:00,2618
4544,253,168,2026-02-13 00:00:00+00:00,888
4545,253,168,2026-02-12 00:00:00+00:00,3504
4546,253,168,2026-02-12 00:00:00+00:00,3524
4547,253,168,2026-02-08 00:00:00+00:00,2978
4548,253,168,2026-02-06 00:00:00+00:00,1611
4549,253,168,2026-02-06 00:00:00+00:00,1158
4550,253,168,2026-01-14 00:00:00+00:00,729
4551,253,168,2026-01-14 00:00:00+00:00,2299
4552,253,168,2026-01-09 00:00:00+00:00,1437
4553,253,168,2026-01-05 00:00:00+00:00,813
4554,253,168,2026-01-02 00:00:00+00:00,2824
4555,253,168,2025-12-03 00:00:00+00:00,790
4556,253,168,2025-11-26 00:00:00+00:00,3226
4557,253,168,2025-11-10 00:00:00+00:00,3189
4558,253,168,2025-11-04 00:00:00+00:00,2816
4559,253,168,2025-11-01 00:00:00+00:00,607
4560,253,168,2025-10-28 00:00:00+00:00,2289
4561,254,168,2026-02-13 00:00:00+00:00,803
4562,254,168,2026-02-10 00:00:00+00:00,2480
4563,254,168,2026-01-31 00:00:00+00:00,2540
4564,254,168,2026-01-30 00:00:00+00:00,3199
4565,254,168,2026-01-30 00:00:00+00:00,923
4566,254,168,2026-01-06 00:00:00+00:00,2210
4567,254,168,2025-12-28 00:00:00+00:00,2269
4568,254,168,2025-12-17 00:00:00+00:00,2170
4569,254,168,2025-12-11 00:00:00+00:00,1364
4570,254,168,2025-11-20 00:00:00+00:00,634
4571,254,168,2025-11-02 00:00:00+00:00,697
4572,254,168,2025-11-01 00:00:00+00:00,3110
4573,255,169,2026-02-15 00:00:00+00:00,2021
4574,255,169,2026-02-06 00:00:00+00:00,2204
4575,255,169,2026-02-06 00:00:00+00:00,1987
4576,255,169,2026-02-03 00:00:00+00:00,705
4577,255,169,2026-01-29 00:00:00+00:00,1687
4578,255,169,2026-01-27 00:00:00+00:00,1053
4579,255,169,2026-01-26 00:00:00+00:00,2762
4580,255,169,2026-01-26 00:00:00+00:00,2567
4581,255,169,2026-01-26 00:00:00+00:00,2452
4582,255,169,2026-01-16 00:00:00+00:00,2280
4583,255,169,2026-01-12 00:00:00+00:00,1744
4584,255,169,2025-12-22 00:00:00+00:00,1326
4585,255,169,2025-12-21 00:00:00+00:00,638
4586,255,169,2025-12-07 00:00:00+00:00,1473
4587,255,169,2025-11-19 00:00:00+00:00,1955
4588,255,169,2025-11-16 00:00:00+00:00,3381
4589,255,169,2025-11-15 00:00:00+00:00,2130
4590,255,169,2025-11-12 00:00:00+00:00,2811
4591,255,169,2025-11-06 00:00:00+00:00,1959
4592,255,169,2025-11-03 00:00:00+00:00,2585
4593,255,169,2025-10-30 00:00:00+00:00,1778
4594,256,170,2026-02-02 00:00:00+00:00,2913
4595,256,170,2026-01-22 00:00:00+00:00,2380
4596,256,170,2026-01-22 00:00:00+00:00,1939
4597,256,170,2026-01-03 00:00:00+00:00,1750
4598,256,170,2026-01-02 00:00:00+00:00,2718
4599,256,170,2025-12-14 00:00:00+00:00,1467
4600,256,170,2025-11-19 00:00:00+00:00,1276
4601,256,170,2025-11-16 00:00:00+00:00,2083
4602,256,170,2025-11-10 00:00:00+00:00,1361
4603,256,170,2025-11-10 00:00:00+00:00,1009
4604,256,170,2025-11-06 00:00:00+00:00,1212
4605,256,170,2025-10-31 00:00:00+00:00,3340
4606,256,170,2025-10-29 00:00:00+00:00,2645
4607,256,170,2025-10-28 00:00:00+00:00,2039
4608,257,171,2026-02-20 00:00:00+00:00,2609
4609,257,171,2026-02-19 00:00:00+00:00,2572
4610,257,171,2026-02-15 00:00:00+00:00,2239
4611,257,171,2026-02-14 00:00:00+00:00,3385
4612,257,171,2026-02-10 00:00:00+00:00,2564
4613,257,171,2026-01-26 00:00:00+00:00,3052
4614,257,171,2026-01-21 00:00:00+00:00,3445
4615,257,171,2026-01-15 00:00:00+00:00,2320
4616,257,171,2026-01-14 00:00:00+00:00,1502
4617,257,171,2026-01-13 00:00:00+00:00,1684
4618,257,171,2026-01-12 00:00:00+00:00,625
4619,257,171,2026-01-07 00:00:00+00:00,1111
4620,257,171,2026-01-07 00:00:00+00:00,1306
4621,257,171,2026-01-01 00:00:00+00:00,2373
4622,257,171,2025-12-28 00:00:00+00:00,842
4623,257,171,2025-12-07 00:00:00+00:00,791
4624,257,171,2025-11-26 00:00:00+00:00,934
4625,257,171,2025-11-21 00:00:00+00:00,760
4626,257,171,2025-11-18 00:00:00+00:00,3220
4627,257,171,2025-11-18 00:00:00+00:00,2526
4628,257,171,2025-11-03 00:00:00+00:00,2464
4629,258,171,2026-02-15 00:00:00+00:00,3203
4630,258,171,2026-02-09 00:00:00+00:00,2672
4631,258,171,2026-02-07 00:00:00+00:00,3010
4632,258,171,2026-02-05 00:00:00+00:00,1680
4633,258,171,2026-02-04 00:00:00+00:00,1779
4634,258,171,2026-01-25 00:00:00+00:00,2206
4635,258,171,2026-01-24 00:00:00+00:00,1283
4636,258,171,2026-01-18 00:00:00+00:00,3405
4637,258,171,2026-01-09 00:00:00+00:00,2794
4638,258,171,2025-12-31 00:00:00+00:00,2003
4639,258,171,2025-12-26 00:00:00+00:00,1856
4640,258,171,2025-12-24 00:00:00+00:00,1969
4641,258,171,2025-12-23 00:00:00+00:00,663
4642,258,171,2025-12-14 00:00:00+00:00,2292
4643,258,171,2025-12-06 00:00:00+00:00,3204
4644,258,171,2025-12-03 00:00:00+00:00,695
4645,258,171,2025-12-02 00:00:00+00:00,3524
4646,258,171,2025-11-26 00:00:00+00:00,3028
4647,258,171,2025-11-11 00:00:00+00:00,1049
4648,258,171,2025-11-06 00:00:00+00:00,753
4649,258,171,2025-11-05 00:00:00+00:00,2767
4650,258,171,2025-11-04 00:00:00+00:00,3536
4651,258,171,2025-11-01 00:00:00+00:00,1680
4652,259,171,2026-02-17 00:00:00+00:00,2663
4653,259,171,2026-02-09 00:00:00+00:00,2910
4654,259,171,2026-02-08 00:00:00+00:00,836
4655,259,171,2026-01-27 00:00:00+00:00,787
4656,259,171,2026-01-24 00:00:00+00:00,1106
4657,259,171,2026-01-22 00:00:00+00:00,2913
4658,259,171,2026-01-19 00:00:00+00:00,3082
4659,259,171,2026-01-18 00:00:00+00:00,3374
4660,259,171,2026-01-16 00:00:00+00:00,864
4661,259,171,2026-01-10 00:00:00+00:00,2711
4662,259,171,2025-12-25 00:00:00+00:00,657
4663,259,171,2025-12-22 00:00:00+00:00,2676
4664,259,171,2025-12-14 00:00:00+00:00,1434
4665,259,171,2025-12-05 00:00:00+00:00,1392
4666,259,171,2025-11-28 00:00:00+00:00,1042
4667,259,171,2025-11-24 00:00:00+00:00,2696
4668,259,171,2025-11-11 00:00:00+00:00,2681
4669,259,171,2025-11-01 00:00:00+00:00,1737
4670,259,171,2025-10-31 00:00:00+00:00,1178
4671,260,172,2026-02-23 00:00:00+00:00,3126
4672,260,172,2026-02-18 00:00:00+00:00,1457
4673,260,172,2026-02-17 00:00:00+00:00,1846
4674,260,172,2026-02-14 00:00:00+00:00,798
4675,260,172,2026-02-01 00:00:00+00:00,1058
4676,260,172,2026-01-31 00:00:00+00:00,751
4677,260,172,2026-01-30 00:00:00+00:00,2133
4678,260,172,2026-01-27 00:00:00+00:00,2315
4679,260,172,2026-01-22 00:00:00+00:00,1909
4680,260,172,2026-01-19 00:00:00+00:00,1015
4681,260,172,2026-01-17 00:00:00+00:00,1252
4682,260,172,2026-01-05 00:00:00+00:00,3491
4683,260,172,2026-01-04 00:00:00+00:00,2812
4684,260,172,2026-01-04 00:00:00+00:00,677
4685,260,172,2025-12-16 00:00:00+00:00,3566
4686,260,172,2025-11-28 00:00:00+00:00,1547
4687,260,172,2025-11-24 00:00:00+00:00,2023
4688,260,172,2025-11-24 00:00:00+00:00,1151
4689,260,172,2025-11-21 00:00:00+00:00,2058
4690,260,172,2025-11-10 00:00:00+00:00,3297
4691,260,172,2025-11-06 00:00:00+00:00,1157
4692,261,172,2026-02-15 00:00:00+00:00,1989
4693,261,172,2026-01-30 00:00:00+00:00,762
4694,261,172,2026-01-01 00:00:00+00:00,2386
4695,261,172,2025-12-28 00:00:00+00:00,1206
4696,261,172,2025-12-12 00:00:00+00:00,925
4697,261,172,2025-12-12 00:00:00+00:00,1752
4698,261,172,2025-12-11 00:00:00+00:00,2983
4699,261,172,2025-11-28 00:00:00+00:00,2124
4700,261,172,2025-11-28 00:00:00+00:00,2932
4701,261,172,2025-11-27 00:00:00+00:00,2754
4702,261,172,2025-11-26 00:00:00+00:00,2642
4703,261,172,2025-10-28 00:00:00+00:00,1241
4704,262,173,2026-02-15 00:00:00+00:00,3457
4705,262,173,2026-02-10 00:00:00+00:00,1202
4706,262,173,2026-02-08 00:00:00+00:00,1123
4707,262,173,2026-02-07 00:00:00+00:00,2644
4708,262,173,2026-02-07 00:00:00+00:00,2466
4709,262,173,2026-02-06 00:00:00+00:00,1947
4710,262,173,2026-01-31 00:00:00+00:00,3103
4711,262,173,2026-01-27 00:00:00+00:00,1306
4712,262,173,2026-01-17 00:00:00+00:00,3280
4713,262,173,2026-01-08 00:00:00+00:00,745
4714,262,173,2026-01-08 00:00:00+00:00,3274
4715,262,173,2026-01-03 00:00:00+00:00,2431
4716,262,173,2026-01-01 00:00:00+00:00,771
4717,262,173,2025-12-31 00:00:00+00:00,1150
4718,262,173,2025-12-29 00:00:00+00:00,3506
4719,262,173,2025-12-20 00:00:00+00:00,2347
4720,262,173,2025-12-19 00:00:00+00:00,2277
4721,262,173,2025-12-16 00:00:00+00:00,1889
4722,262,173,2025-12-09 00:00:00+00:00,2918
4723,262,173,2025-12-08 00:00:00+00:00,1816
4724,262,173,2025-12-05 00:00:00+00:00,1052
4725,262,173,2025-12-04 00:00:00+00:00,3263
4726,262,173,2025-12-04 00:00:00+00:00,1183
4727,262,173,2025-11-22 00:00:00+00:00,869
4728,262,173,2025-11-15 00:00:00+00:00,3203
4729,262,173,2025-11-11 00:00:00+00:00,2283
4730,262,173,2025-11-03 00:00:00+00:00,2718
4731,263,173,2026-02-01 00:00:00+00:00,955
4732,263,173,2026-01-23 00:00:00+00:00,814
4733,263,173,2026-01-06 00:00:00+00:00,2806
4734,263,173,2025-12-24 00:00:00+00:00,3024
4735,263,173,2025-12-20 00:00:00+00:00,3581
4736,263,173,2025-12-17 00:00:00+00:00,1735
4737,263,173,2025-12-16 00:00:00+00:00,1129
4738,263,173,2025-12-13 00:00:00+00:00,1229
4739,263,173,2025-12-05 00:00:00+00:00,951
4740,263,173,2025-12-05 00:00:00+00:00,1223
4741,263,173,2025-11-12 00:00:00+00:00,1952
4742,263,173,2025-11-04 00:00:00+00:00,3555
4743,263,173,2025-11-02 00:00:00+00:00,1294
4744,264,173,2026-02-24 00:00:00+00:00,1456
4745,264,173,2026-02-24 00:00:00+00:00,2972
4746,264,173,2026-02-22 00:00:00+00:00,3551
4747,264,173,2026-02-19 00:00:00+00:00,1669
4748,264,173,2026-02-18 00:00:00+00:00,2921
4749,264,173,2026-02-08 00:00:00+00:00,1249
4750,264,173,2026-01-29 00:00:00+00:00,775
4751,264,173,2026-01-15 00:00:00+00:00,2785
4752,264,173,2026-01-03 00:00:00+00:00,3230
4753,264,173,2026-01-01 00:00:00+00:00,3279
4754,264,173,2025-12-20 00:00:00+00:00,1997
4755,264,173,2025-12-15 00:00:00+00:00,3278
4756,264,173,2025-12-10 00:00:00+00:00,3567
4757,264,173,2025-12-02 00:00:00+00:00,954
4758,264,173,2025-11-21 00:00:00+00:00,1563
4759,264,173,2025-11-13 00:00:00+00:00,803
4760,264,173,2025-11-13 00:00:00+00:00,1528
4761,264,173,2025-11-03 00:00:00+00:00,1446
4762,265,173,2026-02-23 00:00:00+00:00,2717
4763,265,173,2026-01-28 00:00:00+00:00,1729
4764,265,173,2026-01-18 00:00:00+00:00,1124
4765,265,173,2025-12-24 00:00:00+00:00,1676
4766,265,173,2025-12-18 00:00:00+00:00,1025
4767,265,173,2025-12-16 00:00:00+00:00,2488
4768,265,173,2025-12-10 00:00:00+00:00,2111
4769,265,173,2025-12-07 00:00:00+00:00,1749
4770,265,173,2025-12-05 00:00:00+00:00,1117
4771,265,173,2025-12-03 00:00:00+00:00,2031
4772,265,173,2025-11-27 00:00:00+00:00,982
4773,265,173,2025-11-26 00:00:00+00:00,2564
4774,265,173,2025-11-21 00:00:00+00:00,2376
4775,265,173,2025-11-18 00:00:00+00:00,2497
4776,265,173,2025-11-11 00:00:00+00:00,3526
4777,265,173,2025-11-10 00:00:00+00:00,1098
4778,265,173,2025-10-30 00:00:00+00:00,766
4779,265,173,2025-10-29 00:00:00+00:00,616
4780,266,173,2026-02-20 00:00:00+00:00,651
4781,266,173,2026-01-02 00:00:00+00:00,2319
4782,266,173,2025-12-29 00:00:00+00:00,1075
4783,266,173,2025-12-28 00:00:00+00:00,2604
4784,266,173,2025-12-26 00:00:00+00:00,969
4785,266,173,2025-12-20 00:00:00+00:00,3318
4786,266,173,2025-12-18 00:00:00+00:00,2860
4787,266,173,2025-12-02 00:00:00+00:00,1903
4788,266,173,2025-12-01 00:00:00+00:00,1114
4789,266,173,2025-11-06 00:00:00+00:00,3338
4790,266,173,2025-10-30 00:00:00+00:00,3175
4791,267,174,2026-02-14 00:00:00+00:00,1110
4792,267,174,2026-02-10 00:00:00+00:00,1195
4793,267,174,2026-02-03 00:00:00+00:00,3342
4794,267,174,2026-01-22 00:00:00+00:00,3104
4795,267,174,2026-01-17 00:00:00+00:00,668
4796,267,174,2026-01-13 00:00:00+00:00,2129
4797,267,174,2026-01-11 00:00:00+00:00,3565
4798,267,174,2026-01-03 00:00:00+00:00,1881
4799,267,174,2025-12-30 00:00:00+00:00,2446
4800,267,174,2025-12-23 00:00:00+00:00,3309
4801,267,174,2025-12-16 00:00:00+00:00,908
4802,267,174,2025-11-21 00:00:00+00:00,2838
4803,267,174,2025-11-08 00:00:00+00:00,2195
4804,267,174,2025-11-08 00:00:00+00:00,642
4805,267,174,2025-11-03 00:00:00+00:00,2631
4806,267,174,2025-10-31 00:00:00+00:00,3499
4807,267,174,2025-10-30 00:00:00+00:00,2576
4808,268,174,2026-02-22 00:00:00+00:00,3042
4809,268,174,2026-02-18 00:00:00+00:00,2598
4810,268,174,2026-02-13 00:00:00+00:00,960
4811,268,174,2026-02-01 00:00:00+00:00,1738
4812,268,174,2026-01-27 00:00:00+00:00,1577
4813,268,174,2026-01-01 00:00:00+00:00,2997
4814,268,174,2025-12-22 00:00:00+00:00,2482
4815,268,174,2025-12-20 00:00:00+00:00,2982
4816,268,174,2025-12-19 00:00:00+00:00,1710
4817,268,174,2025-12-14 00:00:00+00:00,2701
4818,268,174,2025-12-07 00:00:00+00:00,1707
4819,268,174,2025-12-07 00:00:00+00:00,1305
4820,268,174,2025-11-26 00:00:00+00:00,1740
4821,268,174,2025-11-14 00:00:00+00:00,879
4822,268,174,2025-10-30 00:00:00+00:00,3250
4823,268,174,2025-10-29 00:00:00+00:00,3168
4824,268,174,2025-10-28 00:00:00+00:00,1662
4825,269,175,2026-02-14 00:00:00+00:00,816
4826,269,175,2026-01-26 00:00:00+00:00,2323
4827,269,175,2026-01-22 00:00:00+00:00,1042
4828,269,175,2026-01-15 00:00:00+00:00,2362
4829,269,175,2026-01-12 00:00:00+00:00,2090
4830,269,175,2026-01-07 00:00:00+00:00,3588
4831,269,175,2025-12-28 00:00:00+00:00,2483
4832,269,175,2025-12-23 00:00:00+00:00,3463
4833,269,175,2025-12-18 00:00:00+00:00,3587
4834,269,175,2025-12-14 00:00:00+00:00,1284
4835,269,175,2025-12-05 00:00:00+00:00,3302
4836,269,175,2025-12-01 00:00:00+00:00,2120
4837,269,175,2025-11-10 00:00:00+00:00,2817
4838,269,175,2025-11-10 00:00:00+00:00,1767
4839,269,175,2025-11-07 00:00:00+00:00,1750
4840,269,175,2025-11-04 00:00:00+00:00,648
4841,270,176,2026-02-13 00:00:00+00:00,3003
4842,270,176,2026-02-13 00:00:00+00:00,1393
4843,270,176,2026-02-10 00:00:00+00:00,738
4844,270,176,2026-02-06 00:00:00+00:00,2987
4845,270,176,2026-02-01 00:00:00+00:00,1804
4846,270,176,2026-01-21 00:00:00+00:00,1716
4847,270,176,2026-01-17 00:00:00+00:00,2863
4848,270,176,2026-01-16 00:00:00+00:00,794
4849,270,176,2026-01-14 00:00:00+00:00,747
4850,270,176,2025-12-28 00:00:00+00:00,920
4851,270,176,2025-12-18 00:00:00+00:00,1251
4852,270,176,2025-12-08 00:00:00+00:00,978
4853,270,176,2025-12-06 00:00:00+00:00,2500
4854,270,176,2025-11-30 00:00:00+00:00,2494
4855,270,176,2025-11-29 00:00:00+00:00,2810
4856,270,176,2025-11-25 00:00:00+00:00,2524
4857,270,176,2025-11-20 00:00:00+00:00,2186
4858,270,176,2025-11-14 00:00:00+00:00,3142
4859,270,176,2025-11-05 00:00:00+00:00,2824
4860,270,176,2025-11-03 00:00:00+00:00,1485
4861,270,176,2025-10-30 00:00:00+00:00,1195
4862,271,177,2026-02-16 00:00:00+00:00,2016
4863,271,177,2026-02-05 00:00:00+00:00,1088
4864,271,177,2026-02-05 00:00:00+00:00,1264
4865,271,177,2026-01-27 00:00:00+00:00,1612
4866,271,177,2026-01-18 00:00:00+00:00,877
4867,271,177,2026-01-08 00:00:00+00:00,2130
4868,271,177,2026-01-04 00:00:00+00:00,627
4869,271,177,2026-01-02 00:00:00+00:00,798
4870,271,177,2025-12-08 00:00:00+00:00,2598
4871,271,177,2025-11-28 00:00:00+00:00,1712
4872,271,177,2025-11-25 00:00:00+00:00,3439
4873,271,177,2025-11-22 00:00:00+00:00,2910
4874,271,177,2025-11-12 00:00:00+00:00,1452
4875,271,177,2025-11-11 00:00:00+00:00,2905
4876,271,177,2025-10-28 00:00:00+00:00,2488
4877,272,178,2026-02-11 00:00:00+00:00,1557
4878,272,178,2026-02-09 00:00:00+00:00,2442
4879,272,178,2026-02-07 00:00:00+00:00,2177
4880,272,178,2026-01-29 00:00:00+00:00,3166
4881,272,178,2026-01-29 00:00:00+00:00,1653
4882,272,178,2026-01-18 00:00:00+00:00,2192
4883,272,178,2026-01-05 00:00:00+00:00,3110
4884,272,178,2026-01-02 00:00:00+00:00,1262
4885,272,178,2025-12-23 00:00:00+00:00,2080
4886,272,178,2025-12-23 00:00:00+00:00,1862
4887,272,178,2025-12-04 00:00:00+00:00,1318
4888,272,178,2025-12-02 00:00:00+00:00,2420
4889,272,178,2025-11-29 00:00:00+00:00,659
4890,272,178,2025-11-03 00:00:00+00:00,2192
4891,272,178,2025-10-29 00:00:00+00:00,3371
4892,273,178,2026-02-23 00:00:00+00:00,2110
4893,273,178,2026-02-19 00:00:00+00:00,1337
4894,273,178,2026-02-03 00:00:00+00:00,1708
4895,273,178,2026-01-24 00:00:00+00:00,3187
4896,273,178,2026-01-16 00:00:00+00:00,1327
4897,273,178,2026-01-10 00:00:00+00:00,1960
4898,273,178,2026-01-04 00:00:00+00:00,2992
4899,273,178,2025-12-25 00:00:00+00:00,2978
4900,273,178,2025-12-24 00:00:00+00:00,3366
4901,273,178,2025-12-18 00:00:00+00:00,2682
4902,273,178,2025-12-18 00:00:00+00:00,2788
4903,273,178,2025-12-10 00:00:00+00:00,1803
4904,273,178,2025-12-05 00:00:00+00:00,1261
4905,273,178,2025-12-01 00:00:00+00:00,2683
4906,273,178,2025-11-27 00:00:00+00:00,2717
4907,273,178,2025-11-23 00:00:00+00:00,2865
4908,273,178,2025-11-12 00:00:00+00:00,2115
4909,273,178,2025-11-06 00:00:00+00:00,825
4910,274,178,2026-02-24 00:00:00+00:00,2034
4911,274,178,2026-02-14 00:00:00+00:00,2754
4912,274,178,2026-02-10 00:00:00+00:00,651
4913,274,178,2026-02-10 00:00:00+00:00,1876
4914,274,178,2026-02-04 00:00:00+00:00,1043
4915,274,178,2026-01-27 00:00:00+00:00,931
4916,274,178,2026-01-25 00:00:00+00:00,2642
4917,274,178,2026-01-08 00:00:00+00:00,2025
4918,274,178,2025-12-31 00:00:00+00:00,2237
4919,274,178,2025-12-23 00:00:00+00:00,2872
4920,274,178,2025-12-19 00:00:00+00:00,2828
4921,274,178,2025-12-14 00:00:00+00:00,865
4922,274,178,2025-12-10 00:00:00+00:00,1843
4923,274,178,2025-12-05 00:00:00+00:00,2153
4924,274,178,2025-12-03 00:00:00+00:00,1370
4925,274,178,2025-11-23 00:00:00+00:00,2252
4926,274,178,2025-11-06 00:00:00+00:00,2994
4927,274,178,2025-11-05 00:00:00+00:00,2723
4928,275,179,2026-01-30 00:00:00+00:00,2499
4929,275,179,2026-01-29 00:00:00+00:00,965
4930,275,179,2026-01-28 00:00:00+00:00,808
4931,275,179,2026-01-27 00:00:00+00:00,2584
4932,275,179,2026-01-16 00:00:00+00:00,645
4933,275,179,2026-01-04 00:00:00+00:00,1029
4934,275,179,2026-01-01 00:00:00+00:00,1463
4935,275,179,2025-12-23 00:00:00+00:00,1439
4936,275,179,2025-11-02 00:00:00+00:00,2415
4937,276,180,2026-02-14 00:00:00+00:00,3282
4938,276,180,2026-02-11 00:00:00+00:00,2238
4939,276,180,2026-02-11 00:00:00+00:00,2316
4940,276,180,2026-02-08 00:00:00+00:00,1075
4941,276,180,2026-01-06 00:00:00+00:00,1505
4942,276,180,2025-12-27 00:00:00+00:00,1710
4943,276,180,2025-12-25 00:00:00+00:00,1962
4944,276,180,2025-12-17 00:00:00+00:00,2929
4945,276,180,2025-12-15 00:00:00+00:00,3201
4946,276,180,2025-12-09 00:00:00+00:00,995
4947,276,180,2025-11-30 00:00:00+00:00,2293
4948,276,180,2025-11-22 00:00:00+00:00,2592
4949,276,180,2025-11-09 00:00:00+00:00,819
4950,276,180,2025-11-03 00:00:00+00:00,1567
4951,276,180,2025-10-30 00:00:00+00:00,3335
4952,277,181,2026-02-18 00:00:00+00:00,2359
4953,277,181,2026-02-15 00:00:00+00:00,1969
4954,277,181,2026-02-10 00:00:00+00:00,2382
4955,277,181,2026-02-05 00:00:00+00:00,1982
4956,277,181,2026-01-25 00:00:00+00:00,2388
4957,277,181,2026-01-23 00:00:00+00:00,2556
4958,277,181,2026-01-05 00:00:00+00:00,1495
4959,277,181,2025-12-24 00:00:00+00:00,1147
4960,277,181,2025-12-22 00:00:00+00:00,1400
4961,277,181,2025-12-22 00:00:00+00:00,3323
4962,277,181,2025-12-21 00:00:00+00:00,1587
4963,277,181,2025-12-17 00:00:00+00:00,3439
4964,277,181,2025-12-01 00:00:00+00:00,692
4965,277,181,2025-11-28 00:00:00+00:00,3064
4966,277,181,2025-11-06 00:00:00+00:00,1083
4967,277,181,2025-11-02 00:00:00+00:00,887
4968,278,182,2026-02-19 00:00:00+00:00,3157
4969,278,182,2026-02-09 00:00:00+00:00,1519
4970,278,182,2026-02-05 00:00:00+00:00,2945
4971,278,182,2026-01-24 00:00:00+00:00,3320
4972,278,182,2026-01-21 00:00:00+00:00,3086
4973,278,182,2026-01-02 00:00:00+00:00,2661
4974,278,182,2026-01-01 00:00:00+00:00,738
4975,278,182,2025-12-25 00:00:00+00:00,2702
4976,278,182,2025-12-22 00:00:00+00:00,3599
4977,278,182,2025-12-08 00:00:00+00:00,1644
4978,278,182,2025-12-06 00:00:00+00:00,2364
4979,278,182,2025-12-05 00:00:00+00:00,1537
4980,278,182,2025-12-04 00:00:00+00:00,2378
4981,278,182,2025-12-02 00:00:00+00:00,1518
4982,278,182,2025-12-02 00:00:00+00:00,2439
4983,278,182,2025-11-30 00:00:00+00:00,1881
4984,278,182,2025-11-06 00:00:00+00:00,1410
4985,278,182,2025-10-29 00:00:00+00:00,2769
4986,279,182,2026-02-23 00:00:00+00:00,3276
4987,279,182,2026-02-20 00:00:00+00:00,3412
4988,279,182,2026-02-11 00:00:00+00:00,3125
4989,279,182,2026-02-04 00:00:00+00:00,2769
4990,279,182,2026-02-02 00:00:00+00:00,3540
4991,279,182,2026-01-30 00:00:00+00:00,1809
4992,279,182,2026-01-25 00:00:00+00:00,3527
4993,279,182,2026-01-25 00:00:00+00:00,1355
4994,279,182,2026-01-22 00:00:00+00:00,2701
4995,279,182,2026-01-19 00:00:00+00:00,3207
4996,279,182,2026-01-12 00:00:00+00:00,1442
4997,279,182,2026-01-09 00:00:00+00:00,2519
4998,279,182,2026-01-09 00:00:00+00:00,2220
4999,279,182,2026-01-04 00:00:00+00:00,3108
5000,279,182,2026-01-02 00:00:00+00:00,850
5001,279,182,2025-12-16 00:00:00+00:00,2164
5002,279,182,2025-12-16 00:00:00+00:00,2298
5003,279,182,2025-12-15 00:00:00+00:00,1837
5004,279,182,2025-12-14 00:00:00+00:00,1516
5005,279,182,2025-12-11 00:00:00+00:00,2810
5006,279,182,2025-12-06 00:00:00+00:00,2209
5007,279,182,2025-11-16 00:00:00+00:00,3121
5008,279,182,2025-11-01 00:00:00+00:00,2850
5009,279,182,2025-10-29 00:00:00+00:00,3112
5010,280,182,2026-02-24 00:00:00+00:00,781
5011,280,182,2026-02-20 00:00:00+00:00,1882
5012,280,182,2026-02-18 00:00:00+00:00,3166
5013,280,182,2026-02-17 00:00:00+00:00,721
5014,280,182,2026-02-15 00:00:00+00:00,926
5015,280,182,2026-02-10 00:00:00+00:00,2903
5016,280,182,2026-01-29 00:00:00+00:00,2928
5017,280,182,2026-01-26 00:00:00+00:00,3480
5018,280,182,2026-01-24 00:00:00+00:00,2185
5019,280,182,2026-01-13 00:00:00+00:00,1589
