listener_id,region,signup_ts
30115,LATAM,2025-12-06 00:00:00+00:00
30116,EU,2026-02-19 00:00:00+00:00
30117,NA,2026-02-11 00:00:00+00:00
30118,LATAM,2026-01-17 00:00:00+00:00
30119,LATAM,2025-11-17 00:00:00+00:00
30120,NA,2025-12-13 00:00:00+00:00
30121,NA,2026-02-17 00:00:00+00:00
30122,EU,2026-01-05 00:00:00+00:00
30123,NA,2026-02-06 00:00:00+00:00
30124,NA,2025-11-12 00:00:00+00:00
30125,LATAM,2026-02-20 00:00:00+00:00
30126,APAC,2026-01-19 00:00:00+00:00
30127,LATAM,2026-02-22 00:00:00+00:00
30128,NA,2026-02-22 00:00:00+00:00
30129,NA,2026-02-20 00:00:00+00:00
30130,APAC,2025-11-21 00:00:00+00:00
30131,EU,2025-12-18 00:00:00+00:00
30132,LATAM,2026-01-11 00:00:00+00:00
30133,NA,2026-02-17 00:00:00+00:00
30134,EU,2025-12-05 00:00:00+00:00
30135,EU,2025-11-02 00:00:00+00:00
30136,LATAM,2026-02-07 00:00:00+00:00
30137,EU,2025-11-30 00:00:00+00:00
30138,NA,2025-11-09 00:00:00+00:00
30139,NA,2025-12-31 00:00:00+00:00
30140,APAC,2025-12-22 00:00:00+00:00
30141,NA,2026-01-16 00:00:00+00:00
30142,LATAM,2026-01-05 00:00:00+00:00
30143,NA,2025-11-16 00:00:00+00:00
30144,EU,2026-02-02 00:00:00+00:00
30145,EU,2025-12-29 00:00:00+00:00
30146,NA,2026-02-01 00:00:00+00:00
30147,NA,2025-12-05 00:00:00+00:00
30148,LATAM,2025-12-08 00:00:00+00:00
30149,NA,2026-01-20 00:00:00+00:00
30150,NA,2025-12-31 00:00:00+00:00
30151,NA,2025-12-09 00:00:00+00:00
30152,APAC,2026-02-20 00:00:00+00:00
30153,NA,2025-12-09 00:00:00+00:00
30154,NA,2025-12-24 00:00:00+00:00
30155,EU,2025-10-31 00:00:00+00:00
30156,NA,2026-01-16 00:00:00+00:00
30157,NA,2026-02-08 00:00:00+00:00
30158,NA,2025-11-11 00:00:00+00:00
30159,EU,2025-12-22 00:00:00+00:00
30160,NA,2025-12-15 00:00:00+00:00
30161,EU,2026-01-13 00:00:00+00:00
30162,EU,2025-11-29 00:00:00+00:00
30163,NA,2025-12-22 00:00:00+00:00
30164,APAC,2026-01-27 00:00:00+00:00
30165,NA,2025-11-14 00:00:00+00:00
30166,LATAM,2025-11-17 00:00:00+00:00
30167,EU,2025-11-10 00:00:00+00:00
30168,APAC,2026-01-28 00:00:00+00:00
30169,EU,2026-02-11 00:00:00+00:00
30170,EU,2025-12-21 00:00:00+00:00
30171,NA,2026-01-14 00:00:00+00:00
30172,LATAM,2025-12-11 00:00:00+00:00
30173,LATAM,2026-02-16 00:00:00+00:00
30174,LATAM,2026-01-20 00:00:00+00:00
30175,NA,2025-11-19 00:00:00+00:00
30176,NA,2025-11-12 00:00:00+00:00
30177,LATAM,2025-12-29 00:00:00+00:00
30178,APAC,2026-02-03 00:00:00+00:00
30179,EU,2025-12-24 00:00:00+00:00
30180,NA,2025-12-26 00:00:00+00:00
30181,EU,2025-11-15 00:00:00+00:00
30182,LATAM,2026-02-10 00:00:00+00:00
30183,NA,2026-01-06 00:00:00+00:00
30184,NA,2026-02-11 00:00:00+00:00
30185,EU,2025-11-25 00:00:00+00:00
30186,LATAM,2025-11-01 00:00:00+00:00
30187,EU,2026-01-05 00:00:00+00:00
30188,EU,2025-11-06 00:00:00+00:00
30189,NA,2026-01-28 00:00:00+00:00
30190,APAC,2026-02-24 00:00:00+00:00
30191,NA,2026-01-06 00:00:00+00:00
30192,NA,2025-11-08 00:00:00+00:00
30193,EU,2025-11-19 00:00:00+00:00
30194,APAC,2025-11-08 00:00:00+00:00
30195,NA,2025-12-20 00:00:00+00:00
30196,NA,2025-12-24 00:00:00+00:00
30197,EU,2026-01-12 00:00:00+00:00
30198,NA,2026-02-08 00:00:00+00:00
30199,EU,2025-12-25 00:00:00+00:00
30200,EU,2025-11-12 00:00:00+00:00
30201,NA,2026-02-04 00:00:00+00:00
30202,EU,2025-12-25 00:00:00+00:00
30203,APAC,2025-10-28 00:00:00+00:00
30204,LATAM,2026-01-11 00:00:00+00:00
30205,EU,2026-02-11 00:00:00+00:00
30206,NA,2025-10-28 00:00:00+00:00
30207,NA,2026-02-16 00:00:00+00:00
30208,LATAM,2026-02-18 00:00:00+00:00
30209,LATAM,2026-01-09 00:00:00+00:00
30210,EU,2026-01-29 00:00:00+00:00
30211,NA,2026-02-19 00:00:00+00:00
30212,NA,2026-02-04 00:00:00+00:00
30213,LATAM,2026-01-03 00:00:00+00:00
30214,NA,2026-02-17 00:00:00+00:00
30215,EU,2026-01-08 00:00:00+00:00
30216,EU,2025-12-24 00:00:00+00:00
30217,NA,2025-12-13 00:00:00+00:00
30218,APAC,2025-12-21 00:00:00+00:00
30219,EU,2025-11-19 00:00:00+00:00
30220,LATAM,2025-11-27 00:00:00+00:00
30221,EU,2026-01-11 00:00:00+00:00
30222,NA,2026-01-13 00:00:00+00:00
30223,EU,2025-11-11 00:00:00+00:00
30224,NA,2025-10-28 00:00:00+00:00
30225,LATAM,2025-12-08 00:00:00+00:00
30226,EU,2026-02-07 00:00:00+00:00
30227,EU,2026-02-18 00:00:00+00:00
30228,EU,2026-01-10 00:00:00+00:00
30229,EU,2026-01-25 00:00:00+00:00
30230,EU,2025-12-24 00:00:00+00:00
30231,NA,2026-02-20 00:00:00+00:00
30232,EU,2026-02-04 00:00:00+00:00
30233,NA,2025-11-06 00:00:00+00:00
30234,APAC,2025-11-21 00:00:00+00:00
30235,LATAM,2025-11-15 00:00:00+00:00
30236,APAC,2026-01-26 00:00:00+00:00
30237,LATAM,2025-11-28 00:00:00+00:00
30238,NA,2025-10-30 00:00:00+00:00
30239,LATAM,2026-01-09 00:00:00+00:00
30240,NA,2026-02-01 00:00:00+00:00
30241,NA,2026-02-13 00:00:00+00:00
30242,APAC,2026-02-13 00:00:00+00:00
30243,EU,2026-02-12 00:00:00+00:00
30244,NA,2025-11-03 00:00:00+00:00
30245,EU,2025-11-13 00:00:00+00:00
30246,NA,2025-10-31 00:00:00+00:00
30247,EU,2025-12-26 00:00:00+00:00
30248,LATAM,2025-11-01 00:00:00+00:00
30249,EU,2026-02-04 00:00:00+00:00
30250,EU,2026-01-11 00:00:00+00:00
30251,APAC,2025-10-31 00:00:00+00:00
30252,APAC,2026-01-29 00:00:00+00:00
30253,NA,2025-12-13 00:00:00+00:00
30254,LATAM,2025-11-15 00:00:00+00:00
30255,EU,2025-12-04 00:00:00+00:00
30256,NA,2026-01-01 00:00:00+00:00
30257,APAC,2025-10-29 00:00:00+00:00
30258,NA,2025-12-19 00:00:00+00:00
30259,APAC,2026-02-15 00:00:00+00:00
30260,APAC,2026-01-07 00:00:00+00:00
30261,NA,2025-11-15 00:00:00+00:00
30262,LATAM,2025-11-09 00:00:00+00:00
30263,NA,2026-02-14 00:00:00+00:00
30264,APAC,2025-12-16 00:00:00+00:00
30265,LATAM,2025-11-27 00:00:00+00:00
30266,APAC,2026-02-07 00:00:00+00:00
30267,NA,2026-01-13 00:00:00+00:00
30268,NA,2026-01-19 00:00:00+00:00
30269,NA,2026-02-06 00:00:00+00:00
30270,LATAM,2026-01-02 00:00:00+00:00
30271,EU,2025-12-21 00:00:00+00:00
30272,APAC,2025-12-24 00:00:00+00:00
30273,EU,2025-11-10 00:00:00+00:00
30274,NA,2026-01-04 00:00:00+00:00
30275,LATAM,2025-11-30 00:00:00+00:00
30276,NA,2025-11-07 00:00:00+00:00
30277,NA,2025-11-24 00:00:00+00:00
30278,EU,2026-02-13 00:00:00+00:00
30279,APAC,2026-02-21 00:00:00+00:00
30280,LATAM,2026-01-12 00:00:00+00:00
30281,NA,2025-11-27 00:00:00+00:00
30282,LATAM,2025-11-30 00:00:00+00:00
30283,NA,2025-12-10 00:00:00+00:00
30284,NA,2026-02-18 00:00:00+00:00
30285,EU,2025-12-01 00:00:00+00:00
30286,LATAM,2026-02-10 00:00:00+00:00
30287,NA,2025-12-22 00:00:00+00:00
30288,EU,2026-01-13 00:00:00+00:00
30289,NA,2025-11-28 00:00:00+00:00
30290,NA,2026-01-16 00:00:00+00:00
30291,APAC,2026-01-24 00:00:00+00:00
30292,NA,2025-10-28 00:00:00+00:00
30293,APAC,2025-12-31 00:00:00+00:00
30294,LATAM,2026-01-28 00:00:00+00:00
30295,NA,2025-11-03 00:00:00+00:00
30296,NA,2026-01-03 00:00:00+00:00
30297,LATAM,2026-01-17 00:00:00+00:00
30298,LATAM,2026-02-16 00:00:00+00:00
30299,NA,2025-12-05 00:00:00+00:00
30300,NA,2026-02-13 00:00:00+00:00
30301,EU,2025-12-30 00:00:00+00:00
30302,EU,2026-01-11 00:00:00+00:00
30303,NA,2026-01-18 00:00:00+00:00
30304,NA,2025-12-12 00:00:00+00:00
30305,LATAM,2026-02-24 00:00:00+00:00
30306,APAC,2025-11-15 00:00:00+00:00
30307,EU,2026-01-04 00:00:00+00:00
30308,LATAM,2025-11-26 00:00:00+00:00
30309,NA,2026-02-06 00:00:00+00:00
30310,EU,2026-02-09 00:00:00+00:00
30311,APAC,2026-01-02 00:00:00+00:00
30312,NA,2026-01-07 00:00:00+00:00
30313,LATAM,2026-01-06 00:00:00+00:00
30314,NA,2025-12-07 00:00:00+00:00
30315,NA,2026-01-04 00:00:00+00:00
30316,NA,2025-10-31 00:00:00+00:00
30317,NA,2025-12-24 00:00:00+00:00
30318,NA,2026-02-04 00:00:00+00:00
30319,EU,2026-01-14 00:00:00+00:00
30320,NA,2025-10-28 00:00:00+00:00
30321,NA,2026-02-04 00:00:00+00:00
30322,EU,2026-01-06 00:00:00+00:00
30323,NA,2026-02-03 00:00:00+00:00
30324,EU,2025-12-24 00:00:00+00:00
30325,LATAM,2026-02-04 00:00:00+00:00
30326,NA,2025-11-13 00:00:00+00:00
30327,LATAM,2025-10-30 00:00:00+00:00
30328,LATAM,2026-01-21 00:00:00+00:00
30329,NA,2025-12-21 00:00:00+00:00
30330,EU,2025-11-30 00:00:00+00:00
30331,NA,2025-11-01 00:00:00+00:00
30332,NA,2025-11-12 00:00:00+00:00
30333,APAC,2026-01-18 00:00:00+00:00
30334,NA,2025-12-05 00:00:00+00:00
30335,NA,2026-02-04 00:00:00+00:00
30336,EU,2026-01-22 00:00:00+00:00
30337,LATAM,2025-11-17 00:00:00+00:00
30338,LATAM,2025-11-11 00:00:00+00:00
30339,NA,2026-02-05 00:00:00+00:00
30340,EU,2026-01-12 00:00:00+00:00
30341,EU,2026-01-12 00:00:00+00:00
30342,EU,2025-12-04 00:00:00+00:00
30343,LATAM,2025-12-14 00:00:00+00:00
30344,EU,2025-10-28 00:00:00+00:00
30345,LATAM,2025-11-21 00:00:00+00:00
30346,NA,2025-11-16 00:00:00+00:00
30347,EU,2026-02-14 00:00:00+00:00
30348,EU,2025-11-18 00:00:00+00:00
30349,EU,2026-01-25 00:00:00+00:00
30350,EU,2025-12-08 00:00:00+00:00
30351,NA,2025-12-10 00:00:00+00:00
30352,NA,2025-11-17 00:00:00+00:00
30353,APAC,2026-02-12 00:00:00+00:00
30354,NA,2026-01-21 00:00:00+00:00
30355,NA,2025-12-08 00:00:00+00:00
30356,NA,2025-10-28 00:00:00+00:00
30357,NA,2025-12-10 00:00:00+00:00
30358,NA,2025-11-23 00:00:00+00:00
30359,NA,2026-02-02 00:00:00+00:00
30360,NA,2026-01-29 00:00:00+00:00
30361,EU,2025-12-10 00:00:00+00:00
30362,NA,2026-01-17 00:00:00+00:00
30363,EU,2025-12-09 00:00:00+00:00
30364,LATAM,2025-10-30 00:00:00+00:00
30365,NA,2026-01-05 00:00:00+00:00
30366,EU,2025-11-19 00:00:00+00:00
30367,NA,2026-02-11 00:00:00+00:00
30368,LATAM,2025-11-26 00:00:00+00:00
30369,EU,2026-01-12 00:00:00+00:00
30370,APAC,2026-01-09 00:00:00+00:00
30371,NA,2026-02-13 00:00:00+00:00
30372,NA,2025-11-16 00:00:00+00:00
30373,NA,2025-12-22 00:00:00+00:00
30374,NA,2026-01-15 00:00:00+00:00
30375,EU,2026-02-05 00:00:00+00:00
30376,EU,2025-12-09 00:00:00+00:00
30377,NA,2026-01-02 00:00:00+00:00
30378,EU,2025-12-21 00:00:00+00:00
30379,NA,2026-01-05 00:00:00+00:00
30380,APAC,2025-12-16 00:00:00+00:00
30381,EU,2026-01-10 00:00:00+00:00
30382,EU,2025-11-16 00:00:00+00:00
30383,APAC,2026-01-10 00:00:00+00:00
30384,NA,2026-02-06 00:00:00+00:00
30385,LATAM,2025-11-18 00:00:00+00:00
30386,EU,2025-11-26 00:00:00+00:00
30387,APAC,2025-11-13 00:00:00+00:00
30388,EU,2026-01-21 00:00:00+00:00
30389,LATAM,2026-02-09 00:00:00+00:00
30390,NA,2025-11-11 00:00:00+00:00
30391,NA,2026-02-08 00:00:00+00:00
30392,NA,2026-01-16 00:00:00+00:00
30393,EU,2025-10-31 00:00:00+00:00
30394,APAC,2026-01-15 00:00:00+00:00
30395,NA,2025-12-21 00:00:00+00:00
30396,EU,2026-02-02 00:00:00+00:00
30397,EU,2025-10-29 00:00:00+00:00
30398,NA,2026-02-24 00:00:00+00:00
30399,NA,2025-12-03 00:00:00+00:00
30400,EU,2026-01-18 00:00:00+00:00
30401,LATAM,2026-02-20 00:00:00+00:00
30402,EU,2026-02-11 00:00:00+00:00
30403,NA,2026-02-10 00:00:00+00:00
30404,NA,2025-12-24 00:00:00+00:00
30405,LATAM,2025-11-18 00:00:00+00:00
30406,EU,2026-02-13 00:00:00+00:00
30407,EU,2026-01-07 00:00:00+00:00
30408,APAC,2026-01-14 00:00:00+00:00
30409,LATAM,2025-11-12 00:00:00+00:00
30410,EU,2026-01-01 00:00:00+00:00
30411,EU,2025-12-20 00:00:00+00:00
30412,NA,2025-11-16 00:00:00+00:00
30413,APAC,2025-10-28 00:00:00+00:00
30414,EU,2025-11-29 00:00:00+00:00
30415,LATAM,2026-01-21 00:00:00+00:00
30416,LATAM,2026-01-26 00:00:00+00:00
30417,LATAM,2026-02-13 00:00:00+00:00
30418,EU,2025-11-22 00:00:00+00:00
30419,LATAM,2025-11-09 00:00:00+00:00
30420,NA,2026-01-29 00:00:00+00:00
30421,EU,2025-12-25 00:00:00+00:00
30422,APAC,2025-12-10 00:00:00+00:00
30423,NA,2025-11-28 00:00:00+00:00
30424,APAC,2025-11-04 00:00:00+00:00
30425,LATAM,2025-11-08 00:00:00+00:00
30426,APAC,2025-11-23 00:00:00+00:00
30427,APAC,2025-12-15 00:00:00+00:00
30428,LATAM,2026-01-23 00:00:00+00:00
30429,NA,2025-12-28 00:00:00+00:00
30430,EU,2026-02-01 00:00:00+00:00
30431,LATAM,2026-01-20 00:00:00+00:00
30432,LATAM,2026-01-28 00:00:00+00:00
30433,NA,2025-11-14 00:00:00+00:00
30434,LATAM,2025-11-19 00:00:00+00:00
30435,EU,2025-12-29 00:00:00+00:00
30436,EU,2025-12-17 00:00:00+00:00
30437,APAC,2026-02-14 00:00:00+00:00
30438,LATAM,2026-01-07 00:00:00+00:00
30439,EU,2025-12-24 00:00:00+00:00
30440,APAC,2025-11-22 00:00:00+00:00
30441,NA,2026-02-06 00:00:00+00:00
30442,EU,2026-01-23 00:00:00+00:00
30443,NA,2026-02-17 00:00:00+00:00
30444,LATAM,2025-12-20 00:00:00+00:00
30445,NA,2026-02-12 00:00:00+00:00
30446,EU,2025-12-01 00:00:00+00:00
30447,APAC,2026-02-02 00:00:00+00:00
30448,NA,2026-02-23 00:00:00+00:00
30449,EU,2026-01-12 00:00:00+00:00
30450,APAC,2025-11-30 00:00:00+00:00
30451,APAC,2025-11-22 00:00:00+00:00
30452,EU,2026-01-17 00:00:00+00:00
30453,NA,2025-12-02 00:00:00+00:00
30454,NA,2026-01-11 00:00:00+00:00
30455,NA,2025-12-19 00:00:00+00:00
30456,NA,2025-12-11 00:00:00+00:00
30457,LATAM,2026-01-10 00:00:00+00:00
30458,NA,2026-01-26 00:00:00+00:00
30459,NA,2025-11-14 00:00:00+00:00
30460,NA,2026-02-08 00:00:00+00:00
30461,APAC,2025-11-20 00:00:00+00:00
30462,NA,2026-01-30 00:00:00+00:00
30463,NA,2026-01-17 00:00:00+00:00
30464,NA,2026-01-15 00:00:00+00:00
30465,EU,2026-01-27 00:00:00+00:00
30466,NA,2025-12-07 00:00:00+00:00
30467,EU,2025-12-17 00:00:00+00:00
30468,APAC,2026-01-24 00:00:00+00:00
30469,LATAM,2025-12-23 00:00:00+00:00
30470,EU,2026-01-09 00:00:00+00:00
30471,NA,2026-02-20 00:00:00+00:00
30472,NA,2025-12-04 00:00:00+00:00
30473,APAC,2025-11-09 00:00:00+00:00
30474,APAC,2026-01-03 00:00:00+00:00
30475,LATAM,2026-02-04 00:00:00+00:00
30476,EU,2026-02-06 00:00:00+00:00
30477,APAC,2025-11-26 00:00:00+00:00
30478,APAC,2026-01-04 00:00:00+00:00
30479,LATAM,2025-11-23 00:00:00+00:00
30480,NA,2025-11-17 00:00:00+00:00
30481,APAC,2026-01-29 00:00:00+00:00
30482,NA,2026-01-08 00:00:00+00:00
30483,NA,2025-12-09 00:00:00+00:00
30484,EU,2025-11-25 00:00:00+00:00
30485,LATAM,2026-02-13 00:00:00+00:00
30486,LATAM,2026-02-03 00:00:00+00:00
30487,EU,2025-12-27 00:00:00+00:00
30488,NA,2026-01-03 00:00:00+00:00
30489,NA,2026-02-22 00:00:00+00:00
30490,NA,2026-02-05 00:00:00+00:00
30491,NA,2026-01-17 00:00:00+00:00
30492,APAC,2026-02-22 00:00:00+00:00
30493,APAC,2026-02-09 00:00:00+00:00
30494,NA,2025-11-21 00:00:00+00:00
30495,NA,2026-02-05 00:00:00+00:00
30496,LATAM,2025-12-19 00:00:00+00:00
30497,EU,2025-11-09 00:00:00+00:00
30498,APAC,2025-11-16 00:00:00+00:00
30499,LATAM,2025-11-16 00:00:00+00:00
30500,APAC,2025-12-20 00:00:00+00:00
30501,NA,2025-12-11 00:00:00+00:00
30502,LATAM,2026-02-01 00:00:00+00:00
30503,NA,2025-12-24 00:00:00+00:00
30504,EU,2025-12-29 00:00:00+00:00
30505,LATAM,2025-12-08 00:00:00+00:00
30506,NA,2025-12-20 00:00:00+00:00
30507,NA,2026-02-07 00:00:00+00:00
30508,NA,2026-01-15 00:00:00+00:00
30509,EU,2025-11-01 00:00:00+00:00
30510,NA,2026-02-04 00:00:00+00:00
30511,EU,2025-12-25 00:00:00+00:00
30512,NA,2025-12-31 00:00:00+00:00
30513,APAC,2025-11-22 00:00:00+00:00
30514,NA,2025-12-20 00:00:00+00:00
30515,NA,2026-01-09 00:00:00+00:00
30516,EU,2025-12-21 00:00:00+00:00
30517,EU,2026-02-04 00:00:00+00:00
30518,NA,2025-12-28 00:00:00+00:00
30519,NA,2025-11-03 00:00:00+00:00
30520,APAC,2026-02-04 00:00:00+00:00
30521,NA,2025-11-13 00:00:00+00:00
30522,NA,2026-02-04 00:00:00+00:00
30523,EU,2026-01-29 00:00:00+00:00
30524,NA,2025-11-22 00:00:00+00:00
30525,EU,2025-11-01 00:00:00+00:00
30526,LATAM,2026-01-11 00:00:00+00:00
30527,NA,2025-11-19 00:00:00+00:00
30528,EU,2025-12-10 00:00:00+00:00
30529,APAC,2026-02-08 00:00:00+00:00
30530,NA,2026-02-16 00:00:00+00:00
30531,APAC,2026-02-18 00:00:00+00:00
30532,EU,2026-01-19 00:00:00+00:00
30533,NA,2025-11-07 00:00:00+00:00
30534,LATAM,2025-12-24 00:00:00+00:00
30535,LATAM,2025-12-11 00:00:00+00:00
30536,NA,2026-01-11 00:00:00+00:00
30537,APAC,2026-02-23 00:00:00+00:00
30538,EU,2026-02-21 00:00:00+00:00
30539,LATAM,2026-01-22 00:00:00+00:00
30540,NA,2025-11-04 00:00:00+00:00
30541,EU,2025-11-10 00:00:00+00:00
30542,LATAM,2025-12-29 00:00:00+00:00
30543,NA,2026-01-25 00:00:00+00:00
30544,NA,2025-12-10 00:00:00+00:00
30545,NA,2026-01-30 00:00:00+00:00
30546,NA,2026-01-06 00:00:00+00:00
30547,NA,2026-01-19 00:00:00+00:00
30548,EU,2025-11-23 00:00:00+00:00
30549,EU,2025-11-29 00:00:00+00:00
30550,APAC,2026-01-30 00:00:00+00:00
30551,EU,2025-11-22 00:00:00+00:00
30552,NA,2025-11-28 00:00:00+00:00
30553,EU,2025-11-14 00:00:00+00:00
30554,NA,2025-11-09 00:00:00+00:00
30555,NA,2025-12-23 00:00:00+00:00
30556,NA,2026-02-21 00:00:00+00:00
30557,EU,2026-02-19 00:00:00+00:00
30558,NA,2026-02-20 00:00:00+00:00
30559,NA,2025-11-29 00:00:00+00:00
30560,EU,2025-12-23 00:00:00+00:00
30561,NA,2026-01-16 00:00:00+00:00
30562,LATAM,2026-02-18 00:00:00+00:00
30563,NA,2026-02-18 00:00:00+00:00
30564,NA,2026-01-30 00:00:00+00:00
30565,EU,2026-01-30 00:00:00+00:00
30566,EU,2025-11-29 00:00:00+00:00
30567,NA,2025-11-03 00:00:00+00:00
30568,EU,2026-01-29 00:00:00+00:00
30569,NA,2026-02-21 00:00:00+00:00
30570,EU,2026-01-27 00:00:00+00:00
30571,NA,2025-11-14 00:00:00+00:00
30572,NA,2025-11-22 00:00:00+00:00
30573,EU,2026-01-16 00:00:00+00:00
30574,EU,2026-01-08 00:00:00+00:00
30575,NA,2026-02-23 00:00:00+00:00
30576,NA,2025-11-10 00:00:00+00:00
30577,NA,2026-01-10 00:00:00+00:00
30578,NA,2025-11-02 00:00:00+00:00
30579,NA,2026-01-09 00:00:00+00:00
30580,EU,2026-02-24 00:00:00+00:00
30581,EU,2026-01-01 00:00:00+00:00
30582,LATAM,2025-12-05 00:00:00+00:00
30583,NA,2025-12-03 00:00:00+00:00
30584,NA,2025-12-30 00:00:00+00:00
30585,APAC,2026-01-25 00:00:00+00:00
30586,EU,2026-01-23 00:00:00+00:00
30587,APAC,2026-02-16 00:00:00+00:00
30588,NA,2026-01-14 00:00:00+00:00
30589,APAC,2025-12-04 00:00:00+00:00
30590,NA,2025-12-21 00:00:00+00:00
30591,NA,2026-02-07 00:00:00+00:00
30592,EU,2026-01-19 00:00:00+00:00
30593,NA,2026-01-31 00:00:00+00:00
30594,NA,2026-02-07 00:00:00+00:00
30595,NA,2025-11-09 00:00:00+00:00
30596,EU,2026-01-26 00:00:00+00:00
30597,EU,2025-12-06 00:00:00+00:00
30598,NA,2026-01-28 00:00:00+00:00
30599,NA,2026-01-04 00:00:00+00:00
30600,NA,2025-11-26 00:00:00+00:00
30601,NA,2025-11-23 00:00:00+00:00
30602,EU,2026-02-13 00:00:00+00:00
30603,NA,2026-02-09 00:00:00+00:00
30604,NA,2025-11-07 00:00:00+00:00
30605,LATAM,2025-11-14 00:00:00+00:00
30606,NA,2025-11-19 00:00:00+00:00
30607,APAC,2026-02-02 00:00:00+00:00
30608,APAC,2026-01-30 00:00:00+00:00
30609,EU,2026-01-21 00:00:00+00:00
30610,LATAM,2026-01-23 00:00:00+00:00
30611,NA,2026-01-10 00:00:00+00:00
30612,APAC,2025-11-10 00:00:00+00:00
30613,NA,2025-11-11 00:00:00+00:00
30614,NA,2026-01-01 00:00:00+00:00
30615,APAC,2025-12-15 00:00:00+00:00
30616,LATAM,2025-11-20 00:00:00+00:00
30617,EU,2025-12-12 00:00:00+00:00
30618,EU,2026-02-21 00:00:00+00:00
30619,EU,2026-01-10 00:00:00+00:00
30620,NA,2025-12-17 00:00:00+00:00
30621,NA,2025-11-01 00:00:00+00:00
30622,EU,2026-01-04 00:00:00+00:00
30623,NA,2025-12-05 00:00:00+00:00
30624,NA,2025-11-30 00:00:00+00:00
30625,EU,2025-12-03 00:00:00+00:00
30626,APAC,2026-01-31 00:00:00+00:00
30627,EU,2025-11-22 00:00:00+00:00
30628,EU,2025-11-21 00:00:00+00:00
30629,EU,2025-11-27 00:00:00+00:00
30630,APAC,2026-02-14 00:00:00+00:00
30631,NA,2026-01-11 00:00:00+00:00
30632,LATAM,2026-01-23 00:00:00+00:00
30633,NA,2025-12-06 00:00:00+00:00
30634,NA,2025-12-31 00:00:00+00:00
30635,NA,2025-12-31 00:00:00+00:00
30636,LATAM,2026-01-23 00:00:00+00:00
30637,NA,2025-12-15 00:00:00+00:00
30638,NA,2025-11-11 00:00:00+00:00
30639,NA,2025-12-23 00:00:00+00:00
30640,LATAM,2025-12-01 00:00:00+00:00
30641,EU,2026-02-05 00:00:00+00:00
30642,NA,2026-01-17 00:00:00+00:00
30643,NA,2025-11-06 00:00:00+00:00
30644,NA,2025-12-15 00:00:00+00:00
30645,NA,2026-02-24 00:00:00+00:00
30646,LATAM,2025-12-12 00:00:00+00:00
30647,NA,2026-02-17 00:00:00+00:00
30648,APAC,2025-12-28 00:00:00+00:00
30649,EU,2026-01-23 00:00:00+00:00
30650,APAC,2025-11-29 00:00:00+00:00
30651,NA,2026-01-17 00:00:00+00:00
30652,NA,2026-02-13 00:00:00+00:00
30653,EU,2026-02-08 00:00:00+00:00
30654,NA,2026-01-03 00:00:00+00:00
30655,EU,2025-12-06 00:00:00+00:00
30656,NA,2025-11-22 00:00:00+00:00
30657,EU,2025-11-25 00:00:00+00:00
30658,EU,2026-02-08 00:00:00+00:00
30659,APAC,2026-01-07 00:00:00+00:00
30660,LATAM,2025-11-29 00:00:00+00:00
30661,NA,2025-12-28 00:00:00+00:00
30662,EU,2026-01-21 00:00:00+00:00
30663,NA,2026-01-20 00:00:00+00:00
30664,LATAM,2025-12-07 00:00:00+00:00
30665,NA,2026-01-10 00:00:00+00:00
30666,NA,2026-01-08 00:00:00+00:00
30667,NA,2025-12-04 00:00:00+00:00
30668,NA,2025-11-30 00:00:00+00:00
30669,NA,2026-01-19 00:00:00+00:00
30670,EU,2026-01-23 00:00:00+00:00
30671,APAC,2026-02-03 00:00:00+00:00
30672,NA,2025-12-22 00:00:00+00:00
30673,EU,2025-10-28 00:00:00+00:00
30674,NA,2026-01-29 00:00:00+00:00
30675,NA,2025-12-20 00:00:00+00:00
30676,LATAM,2025-12-05 00:00:00+00:00
30677,NA,2025-12-08 00:00:00+00:00
30678,NA,2026-02-23 00:00:00+00:00
30679,NA,2026-02-13 00:00:00+00:00
30680,LATAM,2025-10-30 00:00:00+00:00
30681,EU,2026-01-08 00:00:00+00:00
30682,EU,2025-11-27 00:00:00+00:00
30683,LATAM,2025-10-28 00:00:00+00:00
30684,EU,2025-11-22 00:00:00+00:00
30685,LATAM,2025-11-25 00:00:00+00:00
30686,EU,2026-02-17 00:00:00+00:00
30687,APAC,2026-01-01 00:00:00+00:00
30688,NA,2026-01-31 00:00:00+00:00
30689,LATAM,2025-12-04 00:00:00+00:00
30690,NA,2025-11-19 00:00:00+00:00
30691,NA,2025-12-31 00:00:00+00:00
30692,EU,2025-12-14 00:00:00+00:00
30693,APAC,2026-02-24 00:00:00+00:00
30694,NA,2025-11-11 00:00:00+00:00
30695,APAC,2025-11-20 00:00:00+00:00
30696,EU,2025-12-24 00:00:00+00:00
30697,EU,2025-12-29 00:00:00+00:00
30698,EU,2026-02-06 00:00:00+00:00
30699,APAC,2026-01-10 00:00:00+00:00
30700,LATAM,2026-01-06 00:00:00+00:00
30701,NA,2025-11-21 00:00:00+00:00
30702,NA,2026-02-19 00:00:00+00:00
30703,NA,2025-12-29 00:00:00+00:00
30704,APAC,2026-01-14 00:00:00+00:00
30705,NA,2025-10-29 00:00:00+00:00
30706,NA,2025-11-19 00:00:00+00:00
30707,NA,2025-12-28 00:00:00+00:00
30708,APAC,2025-11-06 00:00:00+00:00
30709,LATAM,2026-02-11 00:00:00+00:00
30710,EU,2025-12-08 00:00:00+00:00
